# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PCX interaction (ver1.0).
# Generated: 2025-10-29 16:18:43
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
190 106 -2083.30820000 -0.20243086 4.38190000 0.848438 59.22
191 106 -2086.60750000 0.35709600 4.87060000 0.538696 70.20
192 106 -2091.61480000 0.37780833 2.73180000 0.538175 60.35
193 106 -2094.43180000 0.37960002 5.95410000 0.302595 67.11
194 106 -2098.29850000 0.37189705 5.07620000 0.327859 67.00
195 106 -2101.00710000 0.37152077 6.36700000 0.143187 68.21
196 106 -2104.64620000 0.36785732 5.59710000 0.036232 55.69
197 106 -2107.12640000 0.36401454 6.90050000 -0.134870 61.44
198 106 -2110.56780000 0.36369160 6.07320000 -0.171165 55.87
199 106 -2112.85670000 0.36458050 7.39210000 -0.294979 59.61
200 106 -2116.00990000 0.35399581 6.69600000 -0.358122 56.72
201 106 -2118.09730000 0.34389624 7.86510000 -0.485071 59.95
202 106 -2121.25490000 0.27370913 6.88460000 -0.227920 76.05
203 106 -2123.45550000 0.26632369 7.78900000 -0.331282 77.40
204 106 -2126.59770000 0.26153947 6.97180000 -0.361971 75.83
205 106 -2128.66790000 0.25911588 8.17610000 -0.451986 75.74
206 106 -2131.62520000 0.25482696 7.41260000 -0.502429 75.63
207 106 -2133.44390000 0.25844591 8.68010000 -0.606139 75.57
208 106 -2136.29410000 0.25098345 7.83980000 -0.645991 75.33
209 106 -2138.02930000 0.24984305 9.06720000 -0.735673 76.70
210 106 -2140.60550000 0.24956135 8.37730000 -0.796539 74.97
211 106 -2142.16180000 0.24946983 9.57180000 -0.907614 77.42
212 106 -2144.61540000 0.24977333 8.81180000 -0.947158 74.48
213 106 -2146.02000000 0.25142420 10.03370000 -1.054421 75.87
214 106 -2148.35720000 0.25153870 9.24150000 -1.087970 73.78
215 106 -2149.68010000 0.25228565 10.39350000 -1.163522 74.84
216 106 -2151.84710000 0.25391586 9.68250000 -1.215952 73.26
217 106 -2153.06510000 0.25515196 10.76650000 -1.284187 74.55
218 106 -2155.06440000 0.25571482 10.16520000 -1.332892 73.14
219 106 -2155.94030000 0.25617362 11.47080000 -1.408211 74.70
220 106 -2157.84960000 0.25551844 10.55100000 -1.443409 72.94
221 106 -2158.34080000 0.24722218 12.19220000 -1.541994 75.08
222 106 -2159.94400000 0.24895078 11.24940000 -1.551203 69.77
223 106 -2160.42890000 0.24484991 12.51850000 -1.627433 71.46
224 106 -2161.71910000 0.24100082 11.87550000 -1.658012 67.51
225 106 -2162.09050000 0.23775345 12.94970000 -1.708712 68.02
226 106 -2163.31870000 0.23396822 12.24550000 -1.756521 65.81
227 106 -2163.61290000 0.23045791 13.33520000 -1.807837 67.11
228 106 -2164.75120000 0.22795926 12.64510000 -1.848221 64.41
229 106 -2164.98420000 0.22554923 13.68910000 -1.891849 65.24
230 106 -2165.96870000 0.22287846 13.07600000 -1.935216 63.25
231 106 -2165.93890000 0.21913621 14.22330000 -1.982503 64.91
232 106 -2166.78280000 0.21808534 13.49540000 -2.020284 61.30
233 106 -2166.12000000 0.21374716 15.12630000 -2.067281 57.48
234 106 -2166.92220000 0.20479366 13.80940000 -2.108400 54.16
235 106 -2166.42840000 0.19225934 15.18380000 -2.143867 53.99
236 106 -2166.99460000 0.17192133 14.26210000 -2.187525 52.87
237 106 -2166.64680000 0.15779798 15.27610000 -2.220111 55.25
238 106 -2167.30070000 0.15043676 14.37280000 -2.255729 52.20
239 106 -2166.95540000 0.14301386 15.47540000 -2.283519 52.65
240 106 -2167.53910000 0.13462780 14.64720000 -2.321402 50.35
241 106 -2167.12790000 0.12707553 15.73020000 -2.347215 51.11
242 106 -2167.64540000 0.11816217 14.91050000 -2.382473 48.23
243 106 -2167.19760000 0.10856345 15.95780000 -2.407019 48.81
244 106 -2167.68500000 0.09334230 15.09930000 -2.432129 46.65
245 106 -2167.21660000 0.08291233 16.09390000 -2.453762 46.60
246 106 -2167.77010000 -0.08649591 15.15480000 -2.485445 43.92
247 106 -2167.26660000 -0.08107874 16.23940000 -2.508081 43.88
248 106 -2167.66770000 -0.06733314 15.42620000 -2.545134 41.74
179 107 -2050.20490000 -0.07151849 NaN NaN NaN
180 107 -2055.00780000 -0.05147425 NaN NaN NaN
181 107 -2059.04000000 0.01629686 NaN NaN NaN
182 107 -2063.85890000 -0.00900550 NaN NaN NaN
183 107 -2067.64060000 -0.01310538 4.07700000 1.775252 99.99
184 107 -2072.08530000 -0.00199873 3.55310000 1.741179 100.00
185 107 -2074.36770000 -0.01887197 5.87530000 1.530798 100.00
186 107 -2078.26560000 -0.00415177 4.40390000 1.535339 97.65
187 107 -2080.73410000 -0.02086810 6.04200000 1.321891 98.78
188 107 -2084.22880000 -0.01290192 5.15620000 1.283683 95.31
189 107 -2086.90810000 -0.19594806 6.16620000 1.028460 70.42
190 107 -2090.69610000 -0.20168190 5.16850000 0.956019 65.97
191 107 -2093.56460000 0.34976457 6.26100000 0.665457 74.84
192 107 -2099.60390000 0.38625957 2.99030000 0.675997 64.63
193 107 -2102.59270000 0.38264629 3.88610000 0.374702 50.18
194 107 -2106.59210000 0.37810715 2.58180000 0.364982 76.01
195 107 -2109.46130000 0.37611590 6.87880000 0.187834 74.93
196 107 -2113.24490000 0.37277831 6.11270000 0.106126 65.38
197 107 -2115.85900000 0.36805684 7.42580000 -0.063842 51.95
198 107 -2119.46680000 0.36864537 6.56580000 -0.110261 48.49
199 107 -2121.92390000 0.36835933 7.88690000 -0.209179 50.55
200 107 -2125.18040000 0.36213961 7.25220000 -0.279248 50.40
201 107 -2127.35750000 0.35127098 8.47090000 -0.392224 53.60
202 107 -2130.46250000 0.28170649 7.62570000 -0.144889 79.81
203 107 -2132.78750000 0.27124086 3.42940000 -0.237997 80.22
204 107 -2136.06200000 0.26902168 2.24270000 -0.272184 78.83
205 107 -2138.25580000 0.26336056 8.82490000 -0.347405 78.31
206 107 -2141.34200000 0.25789546 8.04400000 -0.422562 79.29
207 107 -2143.35190000 0.25863083 9.27460000 -0.494671 77.76
208 107 -2146.31450000 0.25235751 8.47480000 -0.540287 77.87
209 107 -2148.20080000 0.24969452 9.65790000 -0.612196 78.24
210 107 -2150.95160000 0.24949100 8.91970000 -0.687565 77.42
211 107 -2152.64520000 0.24902036 10.13730000 -0.762724 77.71
212 107 -2155.27170000 0.24849219 9.32110000 -0.847057 77.23
213 107 -2156.81670000 0.24976206 10.59690000 -0.955794 77.83
214 107 -2159.29160000 0.24911016 9.82190000 -0.999445 76.83
215 107 -2160.74760000 0.24926758 11.01220000 -1.077707 77.30
216 107 -2163.04960000 0.25640338 10.33030000 -1.127475 76.88
217 107 -2164.44760000 0.25607617 11.39260000 -1.194748 77.69
218 107 -2166.62910000 0.25546479 10.71410000 -1.239831 76.15
219 107 -2167.61860000 0.25512345 12.02280000 -1.315402 77.28
220 107 -2169.75100000 0.25362922 10.98630000 -1.350346 75.56
221 107 -2170.41140000 0.24679439 12.60650000 -1.456741 78.32
222 107 -2172.16540000 0.24674003 11.78660000 -1.462583 72.82
223 107 -2172.81260000 0.24323028 12.95910000 -1.541857 74.65
224 107 -2174.25820000 0.23912461 12.31230000 -1.572646 70.94
225 107 -2174.78220000 0.23606617 13.43220000 -1.624757 71.49
226 107 -2176.16610000 0.23230184 12.74350000 -1.673591 69.31
227 107 -2176.61430000 0.22881311 13.84050000 -1.727287 70.63
228 107 -2177.89130000 0.22623411 13.18040000 -1.767912 67.72
229 107 -2178.26270000 0.22376720 14.23850000 -1.813181 68.34
230 107 -2179.38020000 0.22092797 13.64480000 -1.857893 66.16
231 107 -2179.49620000 0.21863222 14.80850000 -1.897464 68.27
232 107 -2180.46430000 0.21778060 14.13020000 -1.932566 64.83
233 107 -2179.94960000 0.20784960 15.72100000 -1.960591 64.18
234 107 -2180.83020000 0.20389936 14.55590000 -2.014282 58.02
235 107 -2180.47470000 0.19079995 15.86670000 -2.050581 58.09
236 107 -2181.14090000 0.17244324 15.01970000 -2.097782 56.43
237 107 -2180.89150000 0.15844555 16.05830000 -2.130005 59.28
238 107 -2181.64880000 0.15191533 15.16780000 -2.166296 55.73
239 107 -2181.40430000 0.14462064 16.29200000 -2.192525 56.44
240 107 -2182.07610000 0.13489379 15.50060000 -2.266639 51.02
241 107 -2181.77390000 0.12828520 16.57390000 -2.293944 52.01
242 107 -2182.37340000 0.12082608 15.76800000 -2.331838 49.20
243 107 -2182.00230000 0.11119560 16.83500000 -2.355020 50.11
244 107 -2182.52850000 0.09973293 16.05200000 -2.384293 47.81
245 107 -2182.14290000 0.08659809 17.07400000 -2.370880 48.93
246 107 -2182.72400000 -0.08660466 16.21290000 -2.436306 44.01
247 107 -2182.31190000 -0.08177558 17.26230000 -2.463923 44.06
248 107 -2182.78380000 -0.07364348 16.47870000 -2.499008 41.79
182 108 -2070.93560000 -0.00282908 NaN NaN NaN
183 108 -2074.85640000 -0.00223663 NaN NaN NaN
184 108 -2079.46100000 -0.00060442 1.41070000 5.380153 99.53
185 108 -2081.88750000 -0.01758372 3.63360000 2.447668 99.99
186 108 -2085.99410000 -0.00146261 2.20020000 3.059989 99.96
187 108 -2088.60300000 -0.01916279 3.88780000 2.127799 99.58
188 108 -2092.29230000 -0.00559478 3.05600000 2.215720 99.94
189 108 -2095.08260000 -0.19650679 4.13320000 1.589975 63.33
190 108 -2099.04360000 -0.20287067 3.29380000 1.513264 55.39
191 108 -2101.81220000 -0.21192642 4.64850000 1.044764 74.46
192 108 -2105.69680000 -0.21467976 3.68190000 1.148195 57.83
193 108 -2108.39190000 -0.22079167 5.03670000 0.800283 71.10
194 108 -2115.55810000 0.38638327 0.71800000 0.828636 57.77
195 108 -2118.57560000 0.38201986 5.12290000 0.611419 61.78
196 108 -2122.50280000 0.37845380 4.37480000 0.638683 64.24
197 108 -2125.25060000 0.37212415 5.71740000 0.417448 68.16
198 108 -2129.02880000 0.37319422 4.83680000 0.384350 64.07
199 108 -2131.65060000 0.37149843 6.16150000 0.216274 65.80
200 108 -2135.04640000 0.36759334 5.54310000 0.049917 54.06
201 108 -2137.30620000 0.35584636 6.83610000 -0.116415 59.31
202 108 -2135.43490000 -0.29120471 11.07070000 -0.155684 56.12
203 108 -2137.52270000 -0.29383930 7.08000000 -0.279848 59.74
204 108 -2146.29870000 0.27567543 0.54180000 0.009425 75.74
205 108 -2148.60400000 0.26486816 7.10840000 -0.065026 75.76
206 108 -2151.84450000 0.26410602 6.28080000 -0.137171 75.88
207 108 -2154.00730000 0.26174187 7.54280000 -0.239386 75.81
208 108 -2157.07670000 0.25661960 6.79670000 -0.295547 76.00
209 108 -2159.08930000 0.25205257 8.00130000 -0.401178 77.73
210 108 -2162.00050000 0.25192831 7.25280000 -0.462758 75.95
211 108 -2163.81080000 0.25079846 8.49450000 -0.581015 77.96
212 108 -2166.63160000 0.24943680 7.58890000 -0.628471 75.33
213 108 -2168.33150000 0.25031062 8.86070000 -0.768279 76.56
214 108 -2170.97780000 0.24900426 8.03340000 -0.784100 74.24
215 108 -2172.59790000 0.24905974 9.15880000 -0.877522 75.22
216 108 -2175.05820000 0.24957444 8.46010000 -0.926654 73.34
217 108 -2176.56120000 0.25015640 9.59000000 -1.007640 74.50
218 108 -2178.85940000 0.25012370 8.94180000 -1.058512 72.95
219 108 -2179.95530000 0.25038472 10.32000000 -1.148673 74.28
220 108 -2182.23590000 0.24884422 9.26720000 -1.185540 72.74
221 108 -2183.17000000 0.24178695 10.80930000 -1.302395 76.30
222 108 -2184.98970000 0.24074492 10.15370000 -1.313903 71.15
223 108 -2185.78850000 0.23856961 11.32130000 -1.396093 73.05
224 108 -2187.43240000 0.23293395 10.62730000 -1.432345 69.84
225 108 -2188.12760000 0.22950734 11.78010000 -1.492932 70.98
226 108 -2189.67280000 0.22689183 11.09890000 -1.538244 68.41
227 108 -2190.28970000 0.22424945 12.17490000 -1.595700 69.85
228 108 -2191.71920000 0.22203938 11.51120000 -1.637153 67.08
229 108 -2192.24300000 0.22063466 12.54510000 -1.684789 67.88
230 108 -2193.52270000 0.21825687 11.90210000 -1.731417 65.85
231 108 -2193.81250000 0.21574476 13.01460000 -1.783845 67.60
232 108 -2194.88860000 0.21465358 12.35690000 -1.823384 63.66
233 108 -2194.60410000 0.20569167 13.85400000 -1.857573 62.55
234 108 -2195.55940000 0.20051478 12.78400000 -1.921257 55.71
235 108 -2195.37860000 0.18877538 13.99720000 -1.965141 55.68
236 108 -2196.16780000 0.17203174 13.22710000 -2.011793 54.37
237 108 -2196.03460000 0.15797555 14.31900000 -2.048263 57.31
238 108 -2196.91430000 0.15216641 13.42620000 -2.089533 53.21
239 108 -2196.79470000 0.14494974 14.54240000 -2.122199 53.51
240 108 -2197.56580000 0.13698423 13.74850000 -2.163869 50.94
241 108 -2197.35940000 0.12970625 14.79510000 -2.194105 51.64
242 108 -2198.05530000 0.12195899 13.96830000 -2.233674 48.25
243 108 -2197.79850000 0.11068680 14.98470000 -2.257812 48.86
244 108 -2198.43490000 0.09702620 14.12130000 -2.287749 46.04
245 108 -2198.15490000 0.08664514 15.10840000 -2.311543 45.78
246 108 -2198.79220000 -0.08222814 14.31210000 -2.347560 41.85
247 108 -2198.48050000 -0.07758293 15.37720000 -2.377780 41.88
248 108 -2199.05840000 -0.06292342 14.57090000 -2.415236 39.35
183 109 -2080.08970000 -0.01397085 NaN NaN NaN
184 109 -2084.73910000 -0.00283868 NaN NaN NaN
185 109 -2087.41230000 -0.01894018 4.90930000 2.077870 100.00
186 109 -2091.70880000 -0.00609530 3.40360000 2.054950 99.75
187 109 -2094.56630000 -0.02137957 5.05260000 1.870858 100.00
188 109 -2098.43380000 -0.01602875 4.14630000 1.851497 98.76
189 109 -2101.55540000 -0.19623162 5.08980000 1.702793 75.71
190 109 -2105.67870000 -0.20346473 4.09120000 1.617710 67.02
191 109 -2108.59670000 -0.21129335 5.47420000 1.189735 79.93
192 109 -2112.64660000 -0.21373244 4.50480000 1.291678 63.08
193 109 -2115.49410000 -0.21941703 5.87870000 0.951829 75.24
194 109 -2122.91650000 0.38661074 4.54280000 0.854112 73.33
195 109 -2126.09560000 0.38220756 5.80280000 0.660103 75.31
196 109 -2130.18600000 0.37956577 5.00400000 0.613350 79.41
197 109 -2133.08360000 0.38064846 6.33090000 0.472477 78.31
198 109 -2137.03010000 0.37459664 5.48410000 0.405532 75.56
199 109 -2139.80750000 0.37239598 6.72780000 0.259154 74.84
200 109 -2143.36030000 0.37000888 6.08570000 0.097027 49.45
201 109 -2145.72360000 0.36011622 7.43030000 -0.033458 53.11
202 109 -2143.82070000 -0.29365816 11.75890000 -0.092334 52.96
203 109 -2146.05850000 -0.29587091 13.21350000 -0.198312 55.26
204 109 -2154.93040000 0.28136138 6.72980000 0.026858 82.77
205 109 -2157.34330000 0.27173824 7.93000000 -0.044072 82.27
206 109 -2160.76810000 0.26547074 7.06380000 -0.061779 81.31
207 109 -2163.09140000 0.26157210 8.22480000 -0.149085 80.59
208 109 -2166.30860000 0.25924554 7.43420000 -0.210842 80.16
209 109 -2168.47130000 0.25629301 8.60890000 -0.341037 82.80
210 109 -2171.52330000 0.25518525 7.84430000 -0.363065 78.65
211 109 -2173.43850000 0.25357438 9.12710000 -0.456325 79.12
212 109 -2176.41020000 0.25317978 8.21920000 -0.510861 76.28
213 109 -2178.22920000 0.25402747 9.53250000 -0.649265 76.61
214 109 -2180.97470000 0.25318957 8.76440000 -0.661303 73.97
215 109 -2182.73630000 0.24632016 9.92810000 -0.757507 78.53
216 109 -2185.36920000 0.24623088 9.18250000 -0.807097 76.24
217 109 -2187.01920000 0.24672733 10.27600000 -0.893370 77.01
218 109 -2189.49330000 0.24651271 9.55240000 -0.947050 74.88
219 109 -2190.72110000 0.24667396 10.92330000 -1.046340 75.36
220 109 -2193.19730000 0.24479952 9.77030000 -1.084086 73.82
221 109 -2194.36140000 0.23871259 11.22770000 -1.206677 77.74
222 109 -2196.32780000 0.23660273 10.60540000 -1.220097 72.83
223 109 -2197.27770000 0.23524551 11.74580000 -1.301255 74.51
224 109 -2199.12570000 0.22908540 10.96920000 -1.340245 71.79
225 109 -2199.98970000 0.22605073 12.16990000 -1.403525 72.83
226 109 -2201.68260000 0.22335932 11.51230000 -1.446502 70.36
227 109 -2202.44840000 0.22100032 12.62050000 -1.501785 71.45
228 109 -2204.00610000 0.21879778 12.01310000 -1.545756 68.95
229 109 -2204.64280000 0.21767508 13.11390000 -1.594612 69.49
230 109 -2206.04510000 0.21529007 12.52220000 -1.639951 67.57
231 109 -2206.46350000 0.21316150 13.70290000 -1.690177 69.46
232 109 -2207.67610000 0.21581980 13.11610000 -1.738619 68.15
233 109 -2207.56140000 0.20255157 14.54530000 -1.781993 61.92
234 109 -2208.59380000 0.19577556 13.66620000 -1.848372 55.64
235 109 -2208.61290000 0.18163513 14.77660000 -1.908504 58.69
236 109 -2209.57160000 0.17031116 13.93650000 -1.943680 55.31
237 109 -2209.55850000 0.15787506 14.99660000 -1.981642 59.35
238 109 -2210.55510000 0.15358025 14.08670000 -2.028421 55.58
239 109 -2210.53230000 0.14717854 15.23870000 -2.062219 56.14
240 109 -2211.37250000 0.14012924 14.51730000 -2.105455 53.77
241 109 -2211.24160000 0.13323853 15.61840000 -2.121172 53.34
242 109 -2212.00120000 0.12688231 14.86400000 -2.163246 49.71
243 109 -2211.77420000 0.11485820 15.98500000 -2.193339 49.19
244 109 -2212.48130000 0.08112085 15.21680000 -2.189058 48.90
245 109 -2212.32230000 0.07187693 16.19070000 -2.248582 45.39
246 109 -2213.07570000 0.06902351 15.35700000 -2.260314 43.85
247 109 -2212.84730000 -0.07580742 16.38280000 -2.290584 43.97
248 109 -2213.51380000 -0.06062246 15.59830000 -2.330902 41.01
249 109 -2213.23910000 -0.04892687 16.64220000 -2.356708 40.74
250 109 -2213.77860000 -0.03532753 15.92810000 -2.397853 37.47
251 109 -2213.44510000 0.01055869 16.90080000 -2.426456 36.89
252 109 -2213.89560000 0.00788716 16.21640000 -2.467165 34.59
253 109 -2213.47880000 0.00578243 17.16900000 -2.493060 34.13
254 109 -2213.77180000 0.00517255 16.55360000 -2.532156 32.21
255 109 -2213.18580000 0.00499227 17.51820000 -2.559780 31.96
256 109 -2213.36220000 0.00323643 16.85490000 -2.592761 30.32
257 109 -2212.37010000 -0.01060108 18.10180000 -2.619968 30.36
258 109 -2212.53480000 0.00169051 17.04070000 -2.658566 28.39
259 109 -2210.51020000 0.00182651 19.30750000 -2.652082 28.59
260 109 -2209.98670000 0.00259956 17.82090000 -2.718745 26.91
184 110 -2091.53960000 -0.00056335 NaN NaN NaN
184 110 -2091.53960000 -0.00056335 NaN NaN NaN
185 110 -2094.33040000 -0.01681881 NaN NaN NaN
185 110 -2094.33040000 -0.01681881 NaN NaN NaN
186 110 -2098.83690000 -0.00132478 NaN NaN NaN
186 110 -2098.83690000 -0.00132478 NaN NaN NaN
187 110 -2101.79810000 -0.01792710 NaN NaN NaN
187 110 -2101.79810000 -0.01792710 NaN NaN NaN
188 110 -2105.86320000 -0.00397072 NaN NaN NaN
188 110 -2105.86320000 -0.00397072 NaN NaN NaN
189 110 -2108.98790000 -0.19672299 NaN NaN NaN
189 110 -2108.98790000 -0.19672299 NaN NaN NaN
190 110 -2113.28890000 -0.20466717 NaN 2.514924 54.01
190 110 -2113.28890000 -0.20466717 NaN 2.514924 54.01
191 110 -2116.36940000 -0.21235433 NaN 1.643113 85.84
191 110 -2116.36940000 -0.21235433 NaN 1.643113 85.84
192 110 -2120.59080000 -0.21475870 NaN 2.012115 53.13
192 110 -2120.59080000 -0.21475870 NaN 2.012115 53.13
193 110 -2126.67730000 0.40740526 NaN 1.387275 79.30
193 110 -2126.67730000 0.40740526 NaN 1.387275 79.30
194 110 -2131.11640000 0.39874806 NaN 1.583816 52.82
194 110 -2131.11640000 0.39874806 NaN 1.583816 52.82
195 110 -2134.40800000 0.39085194 NaN 1.256387 62.20
195 110 -2134.40800000 0.39085194 NaN 1.256387 62.20
196 110 -2138.63250000 0.38801328 NaN 1.374190 53.94
196 110 -2138.63250000 0.38801328 NaN 1.374190 53.94
197 110 -2141.73220000 0.38708517 NaN 1.087424 60.60
197 110 -2141.73220000 0.38708517 NaN 1.087424 60.60
198 110 -2145.75330000 0.38079559 NaN 0.998745 56.56
198 110 -2145.75330000 0.38079558 NaN 0.998745 56.56
199 110 -2148.66400000 0.37673873 NaN 0.746576 61.35
199 110 -2148.66400000 0.37673873 NaN 0.746576 61.35
200 110 -2152.37190000 0.37549137 NaN 0.571427 50.63
200 110 -2152.37190000 0.37549137 NaN 0.571427 50.63
201 110 -2154.79760000 0.36433117 NaN 0.378352 57.20
201 110 -2154.79760000 0.36433117 NaN 0.378352 57.20
202 110 -2158.49000000 0.36737392 NaN 0.310293 53.84
202 110 -2158.49000000 0.36737392 NaN 0.310293 53.84
203 110 -2160.87820000 0.31105756 NaN 0.149044 59.15
203 110 -2160.87820000 0.31105756 NaN 0.149044 59.15
204 110 -2164.49130000 0.29037203 NaN 0.453400 73.65
204 110 -2164.49130000 0.29037203 NaN 0.453400 73.65
205 110 -2167.04990000 0.28534017 NaN 0.315256 75.74
205 110 -2167.04990000 0.28534017 NaN 0.315256 75.74
206 110 -2170.53420000 0.27575497 NaN 0.280380 74.56
206 110 -2170.53420000 0.27575497 NaN 0.280380 74.56
207 110 -2172.96080000 0.26892461 NaN 0.153282 76.97
207 110 -2172.96080000 0.26892461 NaN 0.153282 76.97
208 110 -2176.29820000 0.26534612 NaN 0.096392 75.43
208 110 -2176.29820000 0.26534612 NaN 0.096392 75.43
209 110 -2178.58560000 0.26052805 NaN -0.073976 80.48
209 110 -2178.58560000 0.26052805 NaN -0.073976 80.48
210 110 -2181.78360000 0.25755376 NaN -0.091584 75.83
210 110 -2181.78360000 0.25755376 NaN -0.091584 75.83
211 110 -2183.84740000 0.25958231 NaN -0.229728 74.80
211 110 -2183.84740000 0.25958231 NaN -0.229728 74.80
212 110 -2186.97970000 0.25247999 NaN -0.275831 75.19
212 110 -2186.97970000 0.25247999 NaN -0.275831 75.19
213 110 -2188.95710000 0.25249499 NaN -0.460828 76.57
213 110 -2188.95710000 0.25249499 NaN -0.460828 76.57
214 110 -2191.88240000 0.24999706 NaN -0.450958 73.89
214 110 -2191.88240000 0.24999706 NaN -0.450958 73.89
215 110 -2193.76970000 0.24977997 NaN -0.563364 74.40
215 110 -2193.76970000 0.24977997 NaN -0.563364 74.40
216 110 -2196.51320000 0.24874677 NaN -0.613365 72.88
216 110 -2196.51320000 0.24874677 NaN -0.613365 72.88
217 110 -2198.26370000 0.24855562 NaN -0.711285 74.01
217 110 -2198.26370000 0.24855562 NaN -0.711285 74.01
218 110 -2200.86240000 0.24765381 NaN -0.765014 72.45
